TASKID;SCHEDULETYPEID;LINES_LINEID;PLANVERSIONID
909;4412024;2471;183
910;4412024;2121;183
911;4412024;2524;183
912;4412024;2121;183
913;4412024;150;183
914;4412024;2273;183
915;4412024;150;183
916;4412024;304;183
917;4412024;150;183
918;4412024;2524;183
919;4412024;385;183
920;4412024;2273;183
921;4412024;375;183
922;4412024;2471;183
923;4412024;2273;183
924;4412024;452;183
926;4412024;2273;183
927;4412024;2273;183
928;4412024;2273;183
930;4412024;2273;183
931;4412024;2471;183
933;4412024;2273;183
934;4412024;2472;183
935;4412024;437;183
936;4412024;2472;183
937;4412024;2273;183
938;4412024;2273;183
939;4412024;2273;183
940;4412024;318;183
941;4412024;2273;183
942;4412024;437;183
943;4412024;421;183
944;4412024;2273;183
945;4412024;437;183
946;4412024;2472;183
947;4412024;2524;183
948;4412024;437;183
949;4412024;2273;183
950;4412024;2473;183
951;4412024;2273;183
952;4412024;3191;183
953;4412024;427;183
954;4412024;2473;183
955;4412024;4272;183
956;4412024;2524;183
957;4412024;4272;183
958;4412024;437;183
959;4412024;2273;183
960;4412024;2524;183
961;4412024;2273;183
962;4412024;3122;183
963;4412027;431;183
963;4412024;3121;183
964;4412024;421;183
965;4412024;2212;183
966;4412024;2521;183
967;4412024;2524;183
968;4412024;2243;183
969;4412024;2243;183
970;4412024;282;183
971;4412024;437;183
972;4412024;421;183
973;4412024;2524;183
974;4412024;131;183
975;4412024;431;183
976;4412024;3122;183
977;4412024;3721;183
978;4412024;437;183
979;4412024;2243;183
980;4412024;2212;183
981;4412024;431;183
982;4412024;271;183
983;4412024;2212;183
984;4412024;2212;183
985;4412024;2801;183
61;4352042;142;181
61;4352020;3121;181
62;4352016;2524;181
62;4352122;376;181
62;4352042;2524;181
62;4352020;2121;181
63;4352016;3122;181
63;4352122;131;181
63;4352042;3122;181
63;4352020;3121;181
64;4352016;2104;181
64;4352122;421;181
64;4352042;2104;181
64;4352020;375;181
65;4352016;302;181
65;4352122;3133;181
65;4352042;302;181
65;4352020;2101;181
66;4352016;1571;181
66;4352122;3722;181
66;4352042;1571;181
66;4352020;2473;181
67;4352016;1571;181
67;4352122;1571;181
67;4352042;1571;181
67;4352020;333;181
68;4352016;2473;181
68;4352122;2211;181
68;4352042;2473;181
68;4352020;1571;181
69;4352016;421;181
69;4352122;272;181
69;4352042;421;181
69;4352020;334;181
70;4352016;1571;181
70;4352122;2102;181
70;4352042;1571;181
70;4352020;1472;181
71;4352016;302;181
71;4352122;421;181
71;4352042;302;181
71;4352020;2101;181
72;4352016;1472;181
72;4352122;421;181
72;4352042;1472;181
72;4352020;552;181
73;4352016;421;181
73;4352122;3441;181
73;4352042;421;181
73;4352020;1571;181
74;4352016;2401;181
74;4352122;1571;181
74;4352042;2401;181
74;4352020;3442;181
75;4352016;421;181
75;4352122;150;181
75;4352042;421;181
75;4352020;2801;181
76;4352016;441;181
76;4352122;306;181
76;4352042;441;181
76;4352020;2301;181
77;4352016;421;181
77;4352122;318;181
77;4352042;421;181
77;4352020;282;181
78;4352016;302;181
78;4352122;421;181
78;4352042;302;181
78;4352020;1571;181
79;4352016;421;181
79;4352122;336;181
79;4352042;421;181
79;4352020;3411;181
80;4352016;3191;181
80;4352122;2473;181
80;4352042;3191;181
80;4352020;3122;181
81;4352122;2471;181
81;4352042;2273;181
81;4352020;1571;181
81;4352016;2273;181
82;4352016;1571;181
82;4352122;421;181
82;4352042;1571;181
82;4352020;306;181
83;4352016;2473;181
83;4352122;421;181
83;4352042;2473;181
83;4352020;1571;181
84;4352016;2274;181
84;4352122;3141;181
84;4352042;2274;181
84;4352020;2801;181
85;4352016;2524;181
85;4352122;421;181
85;4352042;2524;181
85;4352020;2121;181
86;4352016;1571;181
86;4352122;305;181
86;4352042;1571;181
86;4352020;3411;181
87;4352016;421;181
87;4352122;306;181
87;4352042;421;181
87;4352020;2472;181
88;4352016;421;181
88;4352122;304;181
88;4352042;421;181
88;4352020;2402;181
89;4352016;421;181
89;4352122;3442;181
89;4352042;421;181
89;4352020;2301;181
90;4352016;421;181
90;4352122;306;181
90;4352042;421;181
90;4352020;552;181
91;4352016;421;181
91;4352122;2242;181
91;4352042;421;181
91;4352020;2101;181
92;4352020;353;181
92;4352016;421;181
92;4352122;304;181
92;4352042;421;181
93;4352016;452;181
93;4352122;421;181
93;4352042;452;181
93;4352020;2101;181
94;4352016;421;181
94;4352122;2273;181
94;4352042;421;181
94;4352020;1571;181
95;4352016;3173;181
95;4352122;3122;181
95;4352042;3173;181
95;4352020;3191;181
96;4352016;150;181
96;4352122;2473;181
96;4352042;150;181
96;4352020;272;181
97;4352016;324;181
97;4352122;421;181
97;4352042;324;181
97;4352020;150;181
98;4352016;421;181
98;4352122;2472;181
98;4352042;421;181
98;4352020;421;181
99;4352016;421;181
99;4352122;2521;181
99;4352042;421;181
99;4352020;3441;181
100;4352016;421;181
100;4352020;3441;181
100;4352042;421;181
100;4352122;318;181
986;4412024;2524;183
987;4412024;2241;183
988;4412024;2524;183
989;4412024;421;183
990;4412024;2524;183
991;4412024;2524;183
992;4412024;437;183
993;4412024;4272;183
994;4412024;4272;183
995;4412024;421;183
996;4412024;437;183
997;4412024;2104;183
998;4412024;2521;183
999;4412024;2521;183
1000;4412024;421;183
1001;4412024;2104;183
1002;4412024;437;183
1003;4412024;421;183
1004;4412024;282;183
1005;4412024;2521;183
1006;4412024;452;183
1007;4412024;452;183
1008;4412024;3132;183
1009;4412024;452;183
1010;4412024;2521;183
1011;4412024;427;183
1012;4412024;421;183
1013;4412024;282;183
1014;4412024;282;183
1015;4412024;437;183
1016;4412024;437;183
1017;4412024;441;183
1018;4412024;272;183
1019;4412024;421;183
1020;4412024;272;183
1021;4412024;441;183
1022;4412024;441;183
1023;4412024;441;183
1024;4412024;441;183
1025;4412024;272;183
1026;4412024;441;183
1027;4412024;441;183
1028;4412024;282;183
1029;4412024;421;183
1030;4412024;272;183
1031;4412024;427;183
1034;4412024;347;183
1036;4412024;282;183
1037;4412024;2242;183
1038;4412024;2242;183
1039;4412024;318;183
1041;4412024;282;183
1042;4412024;2242;183
1043;4412024;2242;183
1045;4412024;3121;183
1046;4412024;3121;183
1048;4412024;375;183
1049;4412024;306;183
1050;4412024;306;183
1053;4412024;2472;183
1054;4412024;2401;183
1057;4412024;3721;183
1058;4412024;2401;183
1059;4412024;2401;183
1061;4412024;3721;183
1062;4412024;3721;183
1063;4412024;302;183
1064;4412024;2402;183
1065;4412024;302;183
1067;4412024;2401;183
1069;4412024;385;183
1070;4412024;3411;183
1072;4412024;3133;183
1073;4412024;3133;183
1077;4412024;2521;183
1078;4412024;318;183
1079;4412024;2521;183
1080;4412024;3411;183
1081;4412024;2401;183
1082;4412024;2521;183
1083;4412024;3442;183
1084;4412024;318;183
1085;4412024;2401;183
1086;4412024;3442;183
1087;4412024;2401;183
1088;4412024;3351;183
1100;4412024;437;183
1101;4412024;437;183
1103;4412024;3192;183
1104;4412024;2101;183
1115;4412024;431;183
1116;4412024;431;183
1117;4412024;431;183
1118;4412024;431;183
1120;4412024;431;183
1122;4412024;431;183
1124;4412024;431;183
1127;4412024;347;183
1128;4412024;347;183
1129;4412024;431;183
1130;4412024;347;183
1131;4412024;441;183
1132;4412024;347;183
1133;4412024;347;183
1134;4412024;441;183
1135;4412024;347;183
1136;4412024;441;183
1141;4412024;347;183
1142;4412024;131;183
1143;4412024;347;183
1144;4412024;347;183
1145;4412024;3411;183
1146;4412024;441;183
1147;4412024;347;183
1148;4412024;347;183
1149;4412024;347;183
1150;4412024;131;183
1151;4412024;347;183
1152;4412024;437;183
1153;4412024;437;183
1155;4412024;421;183
1156;4412024;421;183
1162;4412024;371;183
1164;4412024;142;183
1166;4412024;142;183
1169;4412024;2242;183
1170;4412024;2242;183
1171;4412024;2473;183
1172;4412024;2473;183
1174;4412024;2141;183
1194;4412024;2524;183
1244;4412024;3411;183
1247;4412024;3411;183
1274;4412024;332;183
7000;4412024;722;183
7000;4412027;722;183
7000;4412043;722;183
7001;4412024;722;183
7001;4412027;722;183
7001;4412043;722;183
7002;4412027;723;183
7002;4412024;723;183
7002;4412043;723;183
7003;4412043;723;183
7003;4412027;723;183
7003;4412024;723;183
7004;4412027;734;183
7004;4412024;734;183
7004;4412043;734;183
7005;4412043;734;183
7005;4412024;734;183
7005;4412027;734;183
1;4412027;305;184
1;4412041;271;184
1;4412026;3011;184
1;4412043;3011;184
2;4412027;3192;184
2;4412041;311;184
2;4412026;3124;184
2;4412043;3124;184
3;4412027;1571;184
3;4412041;2472;184
3;4412026;2472;184
3;4412043;2472;184
4;4412027;1571;184
4;4412026;377;184
4;4412041;2241;184
4;4412043;377;184
5;4412027;2301;184
5;4412041;306;184
5;4412026;3192;184
5;4412043;3192;184
6;4412043;140;184
6;4412041;333;184
6;4412026;140;184
6;4412027;421;184
7;4412027;304;184
7;4412041;303;184
7;4412026;2211;184
7;4412043;2211;184
8;4412027;131;184
8;4412026;421;184
8;4412041;3441;184
8;4412043;421;184
9;4412027;1472;184
9;4412041;3441;184
9;4412026;375;184
9;4412043;375;184
10;4412027;3133;184
10;4412041;3133;184
10;4412026;272;184
10;4412043;272;184
11;4412027;1571;184
11;4412041;3131;184
11;4412026;1571;184
11;4412043;1571;184
12;4412027;1571;184
12;4412026;3132;184
12;4412041;3124;184
12;4412043;3132;184
13;4412027;2471;184
13;4412041;3124;184
13;4412026;131;184
13;4412043;131;184
14;4412027;2524;184
14;4412041;3171;184
14;4412026;140;184
14;4412043;140;184
15;4412043;421;184
15;4412041;2241;184
15;4412026;421;184
15;4412027;140;184
16;4412027;2524;184
16;4412026;140;184
16;4412041;3171;184
16;4412043;140;184
17;4412027;1571;184
17;4412041;3121;184
17;4412026;1571;184
17;4412043;1571;184
18;4412027;3123;184
18;4412026;2274;184
18;4412041;3131;184
18;4412043;2274;184
19;4412043;2121;184
19;4412026;2121;184
19;4412041;375;184
19;4412027;2524;184
20;4412027;1571;184
20;4412041;3452;184
20;4412026;131;184
20;4412043;131;184
21;4412027;321;184
21;4412041;2141;184
21;4412026;421;184
21;4412043;421;184
22;4412027;1571;184
22;4412041;271;184
22;4412026;1571;184
22;4412043;1571;184
23;4412043;321;184
23;4412041;2104;184
23;4412026;321;184
23;4412027;3442;184
24;4412027;421;184
24;4412041;371;184
24;4412026;2524;184
24;4412043;2524;184
25;4412027;2121;184
25;4412041;318;184
25;4412026;2101;184
25;4412043;2101;184
26;4412027;2473;184
26;4412041;3192;184
26;4412026;421;184
26;4412043;421;184
27;4412027;3192;184
27;4412041;304;184
27;4412026;3122;184
27;4412043;3122;184
28;4412027;2524;184
28;4412041;306;184
28;4412026;1571;184
28;4412043;1571;184
29;4412027;2524;184
29;4412041;3131;184
29;4412026;2524;184
29;4412043;2524;184
30;4412027;1571;184
30;4412041;271;184
30;4412026;3173;184
30;4412043;3173;184
31;4412043;1571;184
31;4412041;431;184
31;4412026;1571;184
31;4412027;333;184
32;4412027;2473;184
32;4412041;2101;184
32;4412026;2472;184
32;4412043;2472;184
33;4412027;3781;184
33;4412041;421;184
33;4412026;2121;184
33;4412043;2121;184
34;4412027;421;184
34;4412041;421;184
34;4412026;2301;184
34;4412043;2301;184
35;4412027;311;184
35;4412041;3124;184
35;4412026;421;184
35;4412043;421;184
36;4412027;2104;184
36;4412026;321;184
36;4412041;421;184
36;4412043;321;184
37;4412027;3122;184
37;4412041;3123;184
37;4412026;3133;184
37;4412043;3133;184
38;4412027;332;184
38;4412041;334;184
38;4412026;2524;184
38;4412043;2524;184
39;4412027;2212;184
39;4412041;131;184
39;4412026;421;184
39;4412043;421;184
40;4412027;306;184
40;4412041;2473;184
40;4412026;150;184
40;4412043;150;184
41;4412043;552;184
41;4412027;3352;184
41;4412041;353;184
41;4412026;552;184
42;4412027;2524;184
42;4412041;2104;184
42;4412026;302;184
42;4412043;302;184
43;4412043;2524;184
43;4412041;421;184
43;4412026;2524;184
1;4352122;271;180
1;4352016;305;180
1;4352020;3011;180
1;4352121;3011;180
1;4352042;305;180
1;4352046;271;180
1;4352038;3011;180
2;4352016;3192;180
2;4352020;3124;180
2;4352038;3124;180
2;4352122;3171;180
2;4352046;3171;180
2;4352121;3124;180
2;4352042;3192;180
3;4352016;1571;180
3;4352020;2472;180
3;4352038;2472;180
3;4352122;2472;180
3;4352046;2472;180
3;4352121;2472;180
3;4352042;1571;180
4;4352016;1571;180
4;4352020;377;180
4;4352038;377;180
4;4352122;2241;180
4;4352046;2241;180
4;4352121;377;180
4;4352042;1571;180
5;4352016;2301;180
5;4352020;3192;180
5;4352038;3192;180
5;4352122;306;180
5;4352046;306;180
5;4352121;3192;180
5;4352042;2301;180
6;4352016;421;180
6;4352020;131;180
6;4352038;131;180
6;4352042;421;180
6;4352121;131;180
6;4352122;333;180
6;4352046;333;180
7;4352020;2211;180
7;4352038;2211;180
7;4352042;304;180
7;4352046;2242;180
7;4352122;2242;180
7;4352016;304;180
7;4352121;2211;180
8;4352016;131;180
8;4352038;421;180
8;4352042;131;180
8;4352121;421;180
8;4352122;3441;180
8;4352020;421;180
8;4352046;3441;180
9;4352016;1472;180
9;4352020;375;180
9;4352042;1472;180
9;4352122;3441;180
9;4352121;375;180
9;4352038;375;180
9;4352046;3441;180
10;4352016;3133;180
10;4352020;272;180
10;4352038;272;180
10;4352042;3133;180
10;4352121;272;180
10;4352122;306;180
10;4352046;306;180
11;4352020;1571;180
11;4352016;1571;180
11;4352038;1571;180
11;4352122;3131;180
11;4352046;3131;180
11;4352121;1571;180
11;4352042;1571;180
12;4352016;1571;180
12;4352020;3132;180
12;4352038;3132;180
12;4352122;3124;180
12;4352046;3124;180
12;4352121;3132;180
12;4352042;1571;180
13;4352016;2471;180
13;4352020;131;180
13;4352038;131;180
13;4352122;3124;180
13;4352046;3124;180
13;4352121;131;180
13;4352042;2471;180
14;4352038;140;180
14;4352042;2524;180
14;4352046;3172;180
14;4352020;140;180
14;4352122;3172;180
14;4352016;2524;180
14;4352121;140;180
15;4352016;2301;180
15;4352020;421;180
15;4352038;421;180
15;4352122;2241;180
15;4352046;2241;180
15;4352121;421;180
15;4352042;2301;180
16;4352038;2524;180
16;4352122;1571;180
16;4352016;2524;180
16;4352121;2524;180
16;4352042;2524;180
16;4352046;1571;180
16;4352020;2524;180
17;4352042;1571;180
17;4352016;1571;180
17;4352020;1571;180
17;4352122;3121;180
17;4352046;3121;180
17;4352121;1571;180
17;4352038;1571;180
18;4352016;3122;180
18;4352046;3131;180
18;4352020;2274;180
18;4352122;3131;180
18;4352042;3122;180
18;4352121;2274;180
18;4352038;2274;180
19;4352020;2121;180
19;4352121;2121;180
19;4352016;2524;180
19;4352122;375;180
19;4352042;2524;180
19;4352046;375;180
19;4352038;2121;180
20;4352020;131;180
20;4352038;131;180
20;4352122;3452;180
20;4352121;131;180
20;4352042;1571;180
20;4352046;3452;180
20;4352016;1571;180
21;4352042;321;180
21;4352016;321;180
21;4352020;421;180
21;4352122;3171;180
21;4352046;3171;180
21;4352121;421;180
21;4352038;421;180
22;4352038;1571;180
22;4352042;1571;180
22;4352046;271;180
22;4352020;1571;180
22;4352122;271;180
22;4352016;1571;180
22;4352121;1571;180
23;4352038;321;180
23;4352016;3442;180
23;4352020;321;180
23;4352122;2104;180
23;4352046;2104;180
23;4352121;321;180
23;4352042;3442;180
24;4352016;421;180
24;4352020;2471;180
24;4352038;2471;180
24;4352122;371;180
24;4352046;371;180
24;4352121;2471;180
24;4352042;421;180
25;4352016;2121;180
25;4352020;2101;180
25;4352038;2101;180
101;4352016;437;181
101;4352020;2473;181
101;4352042;437;181
101;4352122;452;181
102;4352016;2212;181
102;4352020;3452;181
102;4352042;2212;181
102;4352122;3141;181
103;4352016;385;181
103;4352020;2212;181
103;4352042;385;181
103;4352122;1571;181
104;4352016;2211;181
104;4352020;304;181
104;4352042;2211;181
104;4352122;1571;181
105;4352016;2301;181
105;4352020;306;181
105;4352042;2301;181
105;4352122;3452;181
106;4352016;3352;181
106;4352020;3411;181
106;4352042;3352;181
106;4352122;3371;181
107;4352016;421;181
107;4352020;251;181
107;4352042;421;181
107;4352122;2473;181
108;4352016;373;181
108;4352020;2402;181
108;4352042;373;181
108;4352122;431;181
109;4352016;2242;181
109;4352020;421;181
109;4352042;2242;181
109;4352122;2211;181
110;4352016;3352;181
110;4352020;2402;181
110;4352042;3352;181
110;4352122;3121;181
111;4352016;303;181
111;4352020;272;181
111;4352042;303;181
112;4352016;2104;181
112;4352020;3411;181
112;4352042;2104;181
112;4352122;304;181
113;4352016;377;181
113;4352020;2402;181
113;4352042;377;181
113;4352122;2141;181
114;4352016;3351;181
114;4352020;1472;181
114;4352042;3351;181
114;4352122;131;181
115;4352016;3351;181
115;4352020;3172;181
115;4352042;3351;181
115;4352122;271;181
116;4352016;2524;181
116;4352020;2121;181
116;4352042;2524;181
116;4352122;2473;181
117;4352020;131;181
117;4352042;421;181
117;4352122;2472;181
117;4352016;421;181
118;4352016;282;181
118;4352020;377;181
118;4352042;282;181
118;4352122;2472;181
119;4352016;373;181
119;4352020;272;181
119;4352042;373;181
119;4352122;2472;181
120;4352016;2472;181
120;4352020;2274;181
120;4352042;2472;181
120;4352122;3141;181
121;4352122;305;181
121;4352016;2121;181
121;4352020;421;181
121;4352042;2121;181
122;4352016;2473;181
122;4352020;2301;181
122;4352042;2473;181
122;4352122;304;181
123;4352016;421;181
123;4352020;554;181
123;4352042;421;181
123;4352122;377;181
124;4352016;1472;181
124;4352020;3142;181
124;4352042;1472;181
124;4352122;2104;181
125;4352016;421;181
125;4352020;3372;181
125;4352042;421;181
125;4352122;131;181
126;4352016;441;181
126;4352020;1571;181
126;4352042;441;181
126;4352122;431;181
127;4352016;421;181
127;4352020;2473;181
127;4352042;421;181
127;4352122;311;181
128;4352016;311;181
128;4352020;2473;181
128;4352042;311;181
128;4352122;3441;181
129;4352016;375;181
129;4352020;302;181
129;4352042;375;181
129;4352122;431;181
130;4352016;2401;181
130;4352020;421;181
130;4352042;2401;181
130;4352122;2472;181
131;4352016;2524;181
131;4352020;2212;181
131;4352042;2524;181
131;4352122;3123;181
132;4352016;3142;181
132;4352020;303;181
132;4352042;3142;181
132;4352122;3722;181
133;4352016;421;181
133;4352020;2211;181
133;4352042;421;181
133;4352122;1571;181
134;4352042;334;181
134;4352122;421;181
134;4352016;334;181
134;4352020;2521;181
135;4352016;2274;181
135;4352020;3351;181
135;4352042;2274;181
135;4352122;2243;181
136;4352016;2104;181
136;4352020;2121;181
136;4352042;2104;181
136;4352122;2101;181
137;4352016;332;181
137;4352020;2473;181
137;4352042;332;181
137;4352122;150;181
138;4352016;2273;181
138;4352020;554;181
138;4352042;2273;181
138;4352122;333;181
139;4352016;2521;181
139;4352020;272;181
139;4352042;2521;181
139;4352122;2102;181
140;4352016;3142;181
140;4352020;3191;181
140;4352042;3142;181
140;4352122;271;181
141;4352016;2524;181
141;4352020;3441;181
141;4352042;2524;181
141;4352122;437;181
142;4352016;3121;181
142;4352020;554;181
142;4352042;3121;181
142;4352122;421;181
143;4352016;2401;181
143;4352020;554;181
143;4352042;2401;181
143;4352122;421;181
144;4352016;2273;181
144;4352020;3191;181
144;4352042;2273;181
144;4352122;321;181
145;4352016;2521;181
145;4352020;3121;181
145;4352042;2521;181
145;4352122;371;181
146;4352016;3442;181
146;4352020;306;181
146;4352042;3442;181
146;4352122;431;181
147;4352016;2274;181
147;4352020;131;181
147;4352042;2274;181
147;4352122;2241;181
148;4352016;3121;181
148;4352020;557;181
148;4352042;3121;181
148;4352122;2101;181
149;4352016;3121;181
149;4352020;421;181
149;4352042;3121;181
149;4352122;302;181
150;4352042;3121;181
150;4352122;271;181
150;4352016;3121;181
150;4352020;2212;181
151;4352016;282;181
151;4352020;131;181
151;4352042;282;181
151;4352122;2473;181
152;4352016;2121;181
152;4352020;557;181
152;4352042;2121;181
152;4352122;421;181
153;4352016;3121;181
153;4352020;3411;181
153;4352042;3121;181
153;4352122;150;181
154;4352016;3124;181
154;4352020;3191;181
154;4352042;3124;181
154;4352122;1571;181
155;4352016;272;181
155;4352020;3121;181
155;4352042;272;181
155;4352122;2121;181
156;4352016;2524;181
156;4352020;131;181
156;4352042;2524;181
156;4352122;441;181
157;4352016;131;181
157;4352020;557;181
157;4352042;131;181
157;4352122;2471;181
158;4352016;2401;181
158;4352020;304;181
158;4352042;2401;181
158;4352122;431;181
159;4352016;3124;181
159;4352020;1571;181
159;4352042;3124;181
159;4352122;2472;181
160;4352016;3124;181
160;4352020;2471;181
160;4352042;3124;181
160;4352122;3124;181
161;4352016;2274;181
161;4352020;131;181
161;4352042;2274;181
161;4352122;431;181
162;4352016;2473;181
162;4352020;421;181
162;4352042;2473;181
162;4352122;1472;181
163;4352016;3142;181
163;4352020;2471;181
163;4352042;3142;181
163;4352122;421;181
164;4352016;375;181
164;4352020;2471;181
164;4352042;375;181
164;4352122;282;181
165;4352016;131;181
165;4352020;421;181
165;4352042;131;181
165;4352122;2104;181
166;4352042;1472;181
166;4352122;3441;181
166;4352016;1472;181
166;4352020;2471;181
167;4352016;272;181
167;4352020;131;181
167;4352042;272;181
167;4352122;2472;181
168;4352016;131;181
168;4352020;2241;181
168;4352042;131;181
168;4352122;376;181
169;4352016;2521;181
169;4352020;131;181
169;4352042;2521;181
169;4352122;441;181
170;4352016;2301;181
170;4352020;2301;181
170;4352042;2301;181
170;4352122;3371;181
171;4352016;2212;181
171;4352020;2521;181
171;4352042;2212;181
171;4352122;2473;181
172;4352016;3441;181
172;4352020;557;181
172;4352042;3441;181
172;4352122;2102;181
173;4352016;355;181
173;4352020;2101;181
173;4352042;355;181
173;4352122;376;181
174;4352016;355;181
174;4352020;2104;181
174;4352042;355;181
174;4352122;385;181
175;4352016;3191;181
175;4352020;2473;181
175;4352042;3191;181
175;4352122;2243;181
176;4352016;2273;181
176;4352020;131;181
176;4352042;2273;181
176;4352122;3441;181
177;4352016;131;181
177;4352020;1571;181
177;4352042;131;181
177;4352122;2102;181
178;4352016;2241;181
178;4352020;3781;181
178;4352042;2241;181
178;4352122;3172;181
179;4352016;375;181
179;4352020;2524;181
179;4352042;375;181
179;4352122;373;181
180;4352016;2273;181
180;4352020;373;181
180;4352042;2273;181
180;4352122;271;181
181;4352016;1472;181
181;4352020;3173;181
181;4352042;1472;181
181;4352122;3172;181
182;4352042;2301;181
182;4352122;441;181
182;4352016;2301;181
182;4352020;150;181
183;4352016;2104;181
183;4352020;2301;181
183;4352042;2104;181
183;4352122;375;181
184;4352016;2212;181
184;4352020;150;181
184;4352042;2212;181
184;4352122;375;181
185;4352016;2274;181
185;4352020;2101;181
185;4352042;2274;181
185;4352122;2472;181
186;4352016;1472;181
186;4352020;347;181
186;4352042;1472;181
186;4352122;1571;181
187;4352016;1472;181
187;4352020;1571;181
187;4352042;1472;181
187;4352122;2243;181
188;4352016;2301;181
188;4352020;2121;181
188;4352042;2301;181
188;4352122;1571;181
189;4352016;282;181
189;4352020;353;181
189;4352042;282;181
189;4352122;3442;181
190;4352016;2473;181
190;4352020;2521;181
190;4352042;2473;181
190;4352122;131;181
191;4352016;2273;181
191;4352020;332;181
191;4352042;2273;181
191;4352122;140;181
192;4352016;2241;181
192;4352020;140;181
192;4352042;2241;181
192;4352122;2101;181
43;4412027;3781;184
44;4412027;353;184
44;4412041;2104;184
44;4412026;3192;184
44;4412043;3192;184
45;4412027;427;184
45;4412041;2274;184
45;4412026;2471;184
45;4412043;2471;184
46;4412027;2472;184
46;4412041;421;184
46;4412026;2101;184
46;4412043;2101;184
47;4412043;2121;184
47;4412041;3441;184
47;4412026;2121;184
47;4412027;421;184
48;4412027;385;184
48;4412041;421;184
48;4412026;421;184
48;4412043;421;184
49;4412027;332;184
49;4412041;441;184
49;4412026;375;184
49;4412043;375;184
50;4412027;2521;184
50;4412041;421;184
50;4412026;421;184
50;4412043;421;184
51;4412043;2212;184
51;4412027;1571;184
51;4412026;2212;184
51;4412041;421;184
52;4412027;2211;184
52;4412041;318;184
52;4412026;552;184
52;4412043;552;184
53;4412027;3442;184
53;4412041;217;184
53;4412026;421;184
53;4412043;421;184
54;4412027;1571;184
54;4412041;421;184
54;4412026;131;184
54;4412043;131;184
55;4412043;421;184
55;4412041;1472;184
55;4412026;421;184
55;4412027;3122;184
56;4412027;2524;184
56;4412041;131;184
56;4412026;272;184
56;4412043;272;184
57;4412027;1571;184
57;4412041;421;184
57;4412026;333;184
57;4412043;333;184
58;4412027;1571;184
58;4412026;2101;184
58;4412041;421;184
58;4412043;2101;184
59;4412027;2524;184
59;4412041;385;184
59;4412026;2524;184
59;4412043;2524;184
60;4412027;353;184
60;4412041;2472;184
60;4412026;282;184
60;4412043;282;184
61;4412027;142;184
61;4412041;306;184
61;4412026;3121;184
61;4412043;3121;184
62;4412027;2524;184
62;4412041;376;184
62;4412026;2121;184
62;4412043;2121;184
63;4412027;3123;184
63;4412041;131;184
63;4412026;3121;184
63;4412043;3121;184
64;4412027;2472;184
64;4412041;421;184
64;4412026;375;184
64;4412043;375;184
65;4412027;302;184
65;4412041;3133;184
65;4412026;2101;184
65;4412043;2101;184
66;4412027;1571;184
66;4412041;3722;184
66;4412026;2473;184
66;4412043;2473;184
67;4412027;1571;184
67;4412041;1571;184
67;4412026;333;184
67;4412043;333;184
68;4412043;1571;184
68;4412041;421;184
68;4412026;1571;184
68;4412027;2473;184
69;4412027;421;184
69;4412041;272;184
69;4412026;334;184
69;4412043;334;184
70;4412043;1472;184
70;4412027;1571;184
70;4412041;2472;184
70;4412026;1472;184
71;4412043;2101;184
71;4412041;421;184
71;4412026;2101;184
71;4412027;302;184
72;4412027;1472;184
72;4412026;552;184
72;4412041;421;184
72;4412043;552;184
73;4412027;421;184
73;4412041;3441;184
73;4412026;1571;184
73;4412043;1571;184
74;4412027;2401;184
74;4412041;1571;184
74;4412026;3442;184
74;4412043;3442;184
75;4412043;2801;184
75;4412041;421;184
75;4412026;2801;184
75;4412027;421;184
76;4412027;2211;184
76;4412041;306;184
76;4412026;2301;184
76;4412043;2301;184
77;4412027;421;184
77;4412026;282;184
77;4412041;333;184
77;4412043;282;184
78;4412027;302;184
78;4412041;441;184
78;4412026;1571;184
78;4412043;1571;184
79;4412043;3411;184
79;4412041;336;184
79;4412026;3411;184
79;4412027;421;184
80;4412043;3122;184
80;4412041;2473;184
80;4412026;3122;184
80;4412027;3191;184
81;4412027;2273;184
81;4412041;2472;184
81;4412026;1571;184
81;4412043;1571;184
82;4412027;1571;184
82;4412041;421;184
82;4412026;306;184
82;4412043;306;184
83;4412027;2473;184
83;4412041;441;184
83;4412026;1571;184
83;4412043;1571;184
84;4412027;431;184
84;4412041;385;184
84;4412026;2801;184
84;4412043;2801;184
85;4412027;2524;184
85;4412041;421;184
85;4412026;2121;184
85;4412043;2121;184
86;4412043;2524;184
86;4412027;1571;184
86;4412041;305;184
86;4412026;2524;184
87;4412027;421;184
87;4412041;306;184
87;4412026;2472;184
87;4412043;2472;184
88;4412027;421;184
88;4412041;304;184
88;4412026;2402;184
88;4412043;2402;184
89;4412027;421;184
89;4412041;3442;184
89;4412026;2301;184
89;4412043;2301;184
90;4412027;421;184
90;4412041;306;184
90;4412026;552;184
90;4412043;552;184
91;4412027;421;184
91;4412041;303;184
91;4412026;2101;184
91;4412043;2101;184
92;4412027;421;184
92;4412041;304;184
92;4412026;353;184
92;4412043;353;184
93;4412043;2101;184
93;4412041;427;184
93;4412026;2101;184
93;4412027;150;184
94;4412027;421;184
94;4412026;1571;184
94;4412043;1571;184
94;4412041;2273;184
95;4412027;3173;184
95;4412041;3122;184
95;4412026;3191;184
95;4412043;3191;184
96;4412027;150;184
96;4412041;2473;184
96;4412026;272;184
96;4412043;272;184
97;4412043;150;184
97;4412027;324;184
